日期,代號,名稱,外資(張),投信(張),自營(張),三大法人合計
2026-07-28,2495,普安,221.843,0.0,134.431,356.274
2026-07-28,2496,卓越,2.156,0.0,2.156,4.312
2026-07-28,2497,怡利電,-438.0,0.0,-455.638,-893.6379999999999
2026-07-28,2498,宏達電,-882.807,1.0,-1353.473,-2235.28
2026-07-28,2501,國建,924.0,0.0,905.664,1829.664
2026-07-28,2504,國產,267.11,-26.645,239.11,479.5750000000001
2026-07-28,2505,國揚,113.0,0.0,111.0,224.0
2026-07-28,2506,太設,9.0,0.0,25.0,34.0
2026-07-28,2509,全坤建,12.0,0.0,14.0,26.0
2026-07-28,2511,太子,182.2,0.0,188.2,370.4
2026-07-28,2514,龍邦,22.0,0.0,27.938,49.938
2026-07-28,2515,中工,-4924.0,0.0,-5174.692,-10098.692
2026-07-28,2516,新建,9.0,0.0,65.0,74.0
2026-07-28,2520,冠德,10.626,1.0,-1.272,10.354
2026-07-28,2524,京城,10.146,0.0,0.146,10.292000000000002
2026-07-28,2527,宏璟,-224.1,0.0,-172.828,-396.928
2026-07-28,2528,皇普,-200.15,-8.957,-190.15,-399.257
2026-07-28,2530,華建,118.15,-14.998,218.15,321.302
2026-07-28,2534,宏盛,249.0,0.0,183.0,432.0
2026-07-28,2535,達欣工,-43.139,0.0,9.217,-33.922000000000004
2026-07-28,2536,宏普,-59.0,0.0,-141.0,-200.0
2026-07-28,2537,聯上發,208.0,0.0,166.0,374.0
2026-07-28,2538,基泰,38.0,0.0,56.0,94.0
2026-07-28,2539,櫻花建,166.0,0.0,48.0,214.0
2026-07-28,2540,愛山林,579.572,0.0,1093.572,1673.1439999999998
2026-07-28,2542,興富發,593.395,33.0,977.881,1604.2759999999998
2026-07-28,2543,皇昌,259.394,0.0,227.952,487.346
2026-07-28,2545,皇翔,-1.0,0.0,-1.89,-2.89
2026-07-28,2546,根基,40.152,1.0,62.152,103.304
2026-07-28,2547,日勝生,1459.138,-25.932,1549.138,2982.344
2026-07-28,2548,華固,-155.0,0.0,-120.32,-275.32
2026-07-28,2596,綠意,1.0,1.0,0.0,1.0
2026-07-28,2597,潤弘,51.108,0.0,53.108,104.216
2026-07-28,2601,益航,1058.0,0.0,1062.0,2120.0
2026-07-28,2603,長榮,1448.739,77.199,2226.573,3752.511
2026-07-28,2605,新興,1527.173,1.0,1103.075,2631.248
2026-07-28,2606,裕民,799.691,-1.0,712.645,1511.336
2026-07-28,2607,榮運,132.03,0.0,140.03,272.06
2026-07-28,2608,嘉里大榮,30.0,0.0,78.0,108.0
2026-07-28,2609,陽明,2571.089,1.0,2377.053,4949.142
2026-07-28,2610,華航,52784.372,664.0,54765.038,108213.41
2026-07-28,2611,志信,-41.0,0.0,-37.0,-78.0
2026-07-28,2612,中航,-15.0,0.0,-7.47,-22.47
2026-07-28,2613,中櫃,-15.0,0.0,-15.0,-30.0
2026-07-28,2614,東森,100.111,0.0,96.111,196.222
2026-07-28,2615,萬海,1863.065,0.0,1711.935,3575.0
2026-07-28,2616,山隆,-85.0,0.0,-85.002,-170.002
2026-07-28,2617,台航,-4.18,0.0,-55.6,-59.78
2026-07-28,2618,長榮航,34341.534,727.0,36321.058,71389.592
2026-07-28,2630,亞航,205.971,0.0,209.445,415.416
2026-07-28,2633,台灣高鐵,1435.724,-3.0,1659.724,3092.448
2026-07-28,2634,漢翔,-1154.361,1.0,-1961.429,-3114.79
2026-07-28,2636,台驊控股,213.054,0.0,253.344,466.398
2026-07-28,2637,慧洋-KY,24.057,497.0,-8.495,512.562
2026-07-28,2640,大車隊,3.95,5.38,0.0,5.38
2026-07-28,2641,正德,-88.0,-91.219,0.0,-91.219
2026-07-28,2642,宅配通,9.0,0.0,11.0,20.0
2026-07-28,2643,捷迅,8.0,8.0,0.0,8.0
2026-07-28,2645,長榮航太,-170.74,0.0,-140.96,-311.70000000000005
2026-07-28,2646,星宇航空,5311.4,1.0,5513.638,10826.038
2026-07-28,2701,萬企,28.0,0.0,46.0,74.0
2026-07-28,2702,華園,17.5,0.0,-10.5,7.0
2026-07-28,2704,國賓,-26.0,0.0,26.0,0.0
2026-07-28,2705,六福,3160.0,0.0,3178.0,6338.0
2026-07-28,2706,第一店,28.0,0.0,56.0,84.0
2026-07-28,2707,晶華,120.105,0.0,134.105,254.21
2026-07-28,2712,遠雄來,1.0,0.0,1.0,2.0
2026-07-28,2718,全心投控,-9.0,-5.972,0.0,-5.972
2026-07-28,2719,燦星旅,4.0,4.307,0.0,4.307
2026-07-28,2722,夏都,-6.0,0.0,14.0,8.0
2026-07-28,2723,美食-KY,33.0,0.0,35.0,68.0
2026-07-28,2724,藝舍-KY,0.0,-0.037,0.0,-0.037
2026-07-28,2726,雅茗-KY,0.0,-0.955,0.0,-0.955
2026-07-28,2727,王品,569.014,0.0,451.198,1020.212
2026-07-28,2729,瓦城,26.2,26.2,0.0,26.2
2026-07-28,2731,雄獅,-30.0,0.0,3.406,-26.594
2026-07-28,2732,六角,-11.0,-11.0,0.0,-11.0
2026-07-28,2734,易飛網,4.0,3.9,0.0,3.9
2026-07-28,2736,富野,25.0,24.998,0.0,24.998
2026-07-28,2739,寒舍,54.0,0.0,70.0,124.0
2026-07-28,2743,山富,-2.0,-2.73,0.0,-2.73
2026-07-28,2745,五福,-36.0,-36.833,0.0,-36.833
2026-07-28,2748,雲品,-46.92,0.0,-14.92,-61.84
2026-07-28,2751,王座,1.0,1.0,0.0,1.0
2026-07-28,2752,豆府,-1.0,-1.0,0.0,-1.0
2026-07-28,2753,八方雲集,93.117,-1.975,107.083,198.225
2026-07-28,2754,亞洲藏壽司,0.0,0.0,0.0,0.0
2026-07-28,2755,揚秦,-11.0,-11.0,0.0,-11.0
2026-07-28,2756,聯發國際,0.0,-0.278,0.0,-0.278
2026-07-28,2762,世界健身-KY,58.865,0.0,66.865,125.73
2026-07-28,2801,彰銀,-2788.174,195.0,-2648.754,-5241.928
2026-07-28,2812,台中銀,5088.817,17.0,5178.817,10284.634
2026-07-28,2816,旺旺保,26.0,0.0,48.0,74.0
2026-07-28,2820,華票,544.0,0.0,750.0,1294.0
2026-07-28,2832,台產,-51.06,-4.5,-27.06,-82.62
2026-07-28,2834,臺企銀,-7105.806,62.0,-7054.136,-14097.942
2026-07-28,2836,高雄銀,-864.657,0.0,-532.657,-1397.314
2026-07-28,2838,聯邦銀,-580.83,5.0,-532.434,-1108.264
2026-07-28,2845,遠東銀,3319.0,1556.0,3365.0,8240.0
2026-07-28,2849,安泰銀,138.0,0.0,166.0,304.0
2026-07-28,2850,新產,-28.8,0.0,-26.8,-55.6
2026-07-28,2851,中再保,-116.0,0.0,-94.266,-210.266
2026-07-28,2852,第一保,29.0,0.0,85.0,114.0
2026-07-28,2855,統一證,-2940.0,930.0,-2940.0,-4950.0
2026-07-28,2867,三商壽,3056.0,0.0,2564.0,5620.0
2026-07-28,2880,華南金,-9206.765,4265.686,-855.817,-5796.896
2026-07-28,2881,富邦金,-7699.939,2533.53,-3466.123,-8632.532
2026-07-28,2882,國泰金,-12248.782,3850.749,-7163.122,-15561.155
2026-07-28,2883,凱基金,-20996.314,2495.888,-9908.632,-28409.058
2026-07-28,2884,玉山金,2149.936,730.788,11648.01,14528.734
2026-07-28,2885,元大金,-9057.205,4030.022,-2301.019,-7328.201999999999
2026-07-28,2886,兆豐金,-1455.042,2687.167,7228.806,8460.931
2026-07-28,2887,台新新光金,-24385.139,3806.297,-9050.867,-29629.709000000003
2026-07-28,2889,國票金,-561.0,5.0,-414.11,-970.11
2026-07-28,2890,永豐金,-4410.111,2887.402,2241.515,718.806
2026-07-28,2891,中信金,966.58,1623.244,11438.154,14027.978
2026-07-28,2892,第一金,-7287.74,776.054,-2723.976,-9235.662
2026-07-28,2897,王道銀行,209.0,0.0,459.0,668.0
2026-07-28,2901,欣欣,0.0,0.0,10.0,10.0
2026-07-28,2903,遠百,371.0,343.0,319.794,1033.794
2026-07-28,2904,匯僑,5.0,0.0,21.0,26.0
2026-07-28,2905,三商,633.805,0.0,725.805,1359.61
2026-07-28,2906,高林,31.0,0.0,33.0,64.0
2026-07-28,2908,特力,48.857,0.0,80.857,129.714
2026-07-28,2910,統領,-6.0,0.0,-10.0,-16.0
2026-07-28,2911,麗嬰房,-70.0,0.0,-90.0,-160.0
2026-07-28,2912,統一超,-644.598,409.0,-625.222,-860.8199999999999
2026-07-28,2913,農林,248.0,0.0,166.0,414.0
2026-07-28,2915,潤泰全,424.676,0.0,459.19,883.866
2026-07-28,2916,滿心,8.0,8.0,0.0,8.0
2026-07-28,2923,鼎固-KY,172.2,0.0,134.2,306.4
2026-07-28,2926,誠品生活,0.0,0.0,0.0,0.0
2026-07-28,2929,淘帝-KY,-53.406,0.0,-5.406,-58.812
2026-07-28,2939,永邑-KY,-17.0,0.0,-3.0,-20.0
2026-07-28,2945,三商家購,3.0,0.0,5.0,8.0
2026-07-28,3002,歐格,12.7,0.0,90.338,103.038
2026-07-28,3003,健和興,-41.972,0.0,-12.506,-54.478
2026-07-28,3004,豐達科,-41.4,0.0,-40.94,-82.34
2026-07-28,3005,神基,330.529,-59.349,262.841,534.021
2026-07-28,3006,晶豪科,-3345.028,7.0,-3672.362,-7010.389999999999
2026-07-28,3008,大立光,-278.654,184.017,-302.106,-396.743
2026-07-28,3010,華立,-329.0,-2.0,-351.736,-682.736
2026-07-28,3011,今皓,-318.544,0.0,-314.544,-633.088
2026-07-28,3013,晟銘電,-83.832,0.0,-173.164,-256.996
2026-07-28,3014,聯陽,-147.04,-9.779,-104.616,-261.435
2026-07-28,3015,全漢,-93.0,0.0,-105.16,-198.16
2026-07-28,3016,嘉晶,536.588,0.0,513.442,1050.03
2026-07-28,3017,奇鋐,-282.537,298.059,-223.831,-208.309
2026-07-28,3019,亞光,-467.67,0.0,-793.364,-1261.034
2026-07-28,3021,鴻名,83.25,0.0,133.25,216.5
2026-07-28,3022,威強電,165.023,0.0,121.021,286.044
2026-07-28,3023,信邦,-93.954,12.0,-27.236,-109.19
2026-07-28,3024,憶聲,190.0,0.0,262.0,452.0
2026-07-28,3025,星通,-138.141,0.0,-113.417,-251.558
2026-07-28,3026,禾伸堂,110.0,3.0,128.304,241.304
2026-07-28,3027,盛達,-61.114,0.0,-64.502,-125.616
2026-07-28,3028,增你強,68.0,-23.0,65.12,110.12
2026-07-28,3029,零壹,-27.026,0.0,-34.9,-61.926
2026-07-28,3030,德律,-342.055,3.0,-477.365,-816.4200000000001
2026-07-28,3031,佰鴻,198.885,0.0,250.859,449.744
2026-07-28,3032,偉訓,-104.57,0.0,-70.57,-175.14
2026-07-28,3033,威健,-747.425,0.0,-1751.031,-2498.456
2026-07-28,3034,聯詠,205.105,23.0,441.021,669.126
2026-07-28,3035,智原,-465.114,3.0,-963.892,-1426.006
2026-07-28,3036,文曄,23.94,37.0,241.424,302.36400000000003
2026-07-28,3037,欣興,-4058.243,270.242,-3150.511,-6938.512
2026-07-28,3038,全台,-133.0,0.0,-165.0,-298.0
2026-07-28,3040,遠見,3.1,0.0,51.1,54.2
2026-07-28,3041,揚智,-770.708,0.0,-699.978,-1470.686
2026-07-28,3042,晶技,3157.893,0.0,2385.945,5543.838
2026-07-28,3043,科風,-56.904,0.0,-2.904,-59.80800000000001
2026-07-28,3044,健鼎,-492.107,17.0,-397.801,-872.908
2026-07-28,3045,台灣大,5641.691,480.259,6963.997,13085.947
2026-07-28,3046,建碁,-121.7,0.0,-105.7,-227.4
2026-07-28,3047,訊舟,-33.58,0.0,-27.58,-61.16
2026-07-28,3048,益登,136.95,0.0,116.216,253.166
2026-07-28,3049,精金,1156.386,0.0,1098.176,2254.562
2026-07-28,3050,鈺德,-24.0,0.0,-28.0,-52.0
2026-07-28,3051,力特,-202.909,0.0,-228.075,-430.984
2026-07-28,3052,夆典,-71.0,0.0,-71.0,-142.0
2026-07-28,3054,立萬利,5.0,0.0,6.8,11.8
2026-07-28,3055,蔚華科,1135.465,0.0,1113.247,2248.712
2026-07-28,3056,富華新,-100.0,0.0,-65.758,-165.75799999999998
2026-07-28,3057,喬鼎,-17.0,0.0,-17.0,-34.0
2026-07-28,3058,立德,-169.0,0.0,-243.0,-412.0
2026-07-28,3059,華晶科,-35.719,0.0,-131.221,-166.94
2026-07-28,3060,銘異,-572.951,0.0,-436.647,-1009.598
2026-07-28,3062,建漢,-104.8,0.0,-148.418,-253.218
2026-07-28,3066,李洲,-36.965,-36.653,0.0,-36.653
2026-07-28,3071,協禧,68.0,68.154,0.0,68.154
2026-07-28,3073,天方能源,-3.0,-3.371,0.0,-3.371
2026-07-28,3078,僑威,-73.0,-47.059,0.0,-47.059
2026-07-28,3081,聯亞,-246.078,103.701,0.0,103.701
2026-07-28,3083,網龍,20.0,20.0,0.0,20.0
2026-07-28,3086,華義*,58.0,51.662,0.0,51.662
2026-07-28,3088,艾訊,102.567,75.911,0.0,75.911
2026-07-28,3090,日電貿,94.59,-111.0,19.7,3.2900000000000027
2026-07-28,3092,鴻碩,-54.0,0.0,-54.102,-108.102
2026-07-28,3093,港建*,86.0,86.359,0.0,86.359
2026-07-28,3094,聯傑,-37.062,0.0,-9.524,-46.586
2026-07-28,3095,及成,2.0,1.725,0.0,1.725
2026-07-28,3105,穩懋,-531.922,-445.557,0.0,-445.557
2026-07-28,3114,好德,303.0,302.79,0.0,302.79
2026-07-28,3118,進階,-1.0,-1.001,0.0,-1.001
2026-07-28,3122,笙泉,-51.924,-52.022,0.0,-52.022
2026-07-28,3128,昇銳,21.0,20.999,0.0,20.999
2026-07-28,3130,一零四,-4.459,0.0,3.423,-1.0359999999999996
2026-07-28,3131,弘塑,-4.892,-14.854,0.0,-14.854
2026-07-28,3135,凌航,-198.331,0.0,-176.159,-374.49
2026-07-28,3138,耀登,3.337,0.0,2.363,5.7
2026-07-28,3141,晶宏,-121.821,-139.424,0.0,-139.424
2026-07-28,3147,大綜,52.0,50.87,0.0,50.87
2026-07-28,3149,正達,852.367,0.0,895.997,1748.364
2026-07-28,3150,鈺寶-創,1.0,0.0,22.76,23.76
2026-07-28,3152,璟德,-7.623,-9.106,0.0,-9.106
2026-07-28,3162,精確,176.0,166.093,0.0,166.093
2026-07-28,3163,波若威,-1443.448,-1491.656,0.0,-1491.656
2026-07-28,3164,景岳,-2.0,0.0,6.0,4.0
2026-07-28,3167,大量,330.087,-336.0,402.087,396.174
2026-07-28,3168,眾福科,5.134,0.0,-0.866,4.268000000000001
2026-07-28,3169,亞信,-111.975,-119.851,0.0,-119.851
2026-07-28,3171,炎洲流通,1.0,0.0,0.0,0.0
2026-07-28,3176,基亞,-52.0,-52.017,0.0,-52.017
2026-07-28,3178,公準,-18.1,-17.79,0.0,-17.79
2026-07-28,3188,鑫龍騰,-66.0,-65.613,0.0,-65.613
2026-07-28,3189,景碩,2039.411,-1690.0,1899.447,2248.858
2026-07-28,3191,雲嘉南,1.0,1.0,0.0,1.0
2026-07-28,3205,佰研,-49.0,-48.873,0.0,-48.873
2026-07-28,3206,志豐,-4.0,-4.0,0.0,-4.0
2026-07-28,3207,耀勝,258.0,253.758,0.0,253.758
2026-07-28,3209,全科,-135.0,0.0,-98.41,-233.41
2026-07-28,3211,順達,-456.0,-385.907,0.0,-385.907
2026-07-28,3213,茂訊,52.0,47.218,0.0,47.218
2026-07-28,3217,優群,-112.704,-113.887,0.0,-113.887
2026-07-28,3218,大學光,79.476,103.099,0.0,103.099
2026-07-28,3219,倚強科,10.01,-14.56,0.0,-14.56
2026-07-28,3221,台嘉碩,-82.33,-85.354,0.0,-85.354
2026-07-28,3224,三顧,8.0,7.769,0.0,7.769
2026-07-28,3227,原相,29.005,-197.853,0.0,-197.853
2026-07-28,3228,金麗科,60.0,45.751,0.0,45.751
2026-07-28,3229,晟鈦,38.0,0.0,58.0,96.0
2026-07-28,3230,錦明,15.41,16.009,0.0,16.009
2026-07-28,3231,緯創,1838.944,4658.554,1526.598,8024.096
2026-07-28,3232,昱捷,1.0,1.0,0.0,1.0
2026-07-28,3234,光環,76.229,121.697,0.0,121.697
2026-07-28,3236,千如,351.097,334.684,0.0,334.684
2026-07-28,3252,海灣,-5.0,-5.0,0.0,-5.0
2026-07-28,3257,虹冠電,-88.0,0.0,-22.0,-110.0
2026-07-28,3260,威剛,-1110.367,-1333.34,0.0,-1333.34
2026-07-28,3264,欣銓,-1165.735,-1070.424,0.0,-1070.424
2026-07-28,3265,台星科,-27.956,-33.842,0.0,-33.842
2026-07-28,3266,昇陽,36.0,0.0,44.0,80.0
2026-07-28,3268,海德威,-10.0,-10.021,0.0,-10.021
2026-07-28,3272,東碩,-1.0,-1.513,0.0,-1.513
2026-07-28,3276,宇環,36.0,36.078,0.0,36.078
2026-07-28,3284,太普高,22.01,22.011,0.0,22.011
2026-07-28,3285,微端,25.0,25.0,0.0,25.0
2026-07-28,3287,廣寰科,7.0,7.0,0.0,7.0
2026-07-28,3288,點晶,-7.0,-7.544,0.0,-7.544
2026-07-28,3289,宜特,290.036,268.928,0.0,268.928
2026-07-28,3290,東浦,37.214,-51.632,0.0,-51.632
2026-07-28,3293,鈊象,621.224,638.63,0.0,638.63
2026-07-28,3294,英濟,-120.0,-125.184,0.0,-125.184
2026-07-28,3296,勝德,-3.4,0.0,22.6,19.200000000000003
2026-07-28,3297,杭特,-21.0,-20.926,0.0,-20.926
2026-07-28,3303,岱稜,-43.0,-43.443,0.0,-43.443
2026-07-28,3305,昇貿,33.312,0.0,-142.72,-109.408
2026-07-28,3306,鼎天,-132.0,-131.554,0.0,-131.554
2026-07-28,3308,聯德,-28.0,0.0,-28.008,-56.008
2026-07-28,3310,佳穎,1.0,0.303,0.0,0.303
2026-07-28,3311,閎暉,-118.999,0.0,-52.221,-171.22
2026-07-28,3312,弘憶股,-94.0,0.0,-104.016,-198.016
2026-07-28,3313,斐成,21.0,20.697,0.0,20.697
2026-07-28,3317,尼克森,212.666,173.878,0.0,173.878
2026-07-28,3321,同泰,-72.943,0.0,77.057,4.114000000000004
2026-07-28,3322,建舜電,20.0,20.288,0.0,20.288
2026-07-28,3323,加百裕,-25.297,-36.482,0.0,-36.482
2026-07-28,3324,雙鴻,-167.293,-247.362,0.0,-247.362
2026-07-28,3325,旭品,-66.0,-65.673,0.0,-65.673
2026-07-28,3332,幸康,-4.0,-3.306,0.0,-3.306
2026-07-28,3338,泰碩,-11.557,0.0,8.801,-2.756
2026-07-28,3339,泰谷,89.0,87.865,0.0,87.865
2026-07-28,3346,麗清,80.1,0.0,81.276,161.37599999999998
2026-07-28,3349,寶德,-26.0,-26.0,0.0,-26.0
2026-07-28,3354,律勝,27.0,28.016,0.0,28.016
2026-07-28,3356,奇偶,-256.895,0.0,-175.641,-432.536
2026-07-28,3357,臺慶科,-42.235,-39.931,0.0,-39.931
2026-07-28,3360,尚立,212.85,212.329,0.0,212.329
2026-07-28,3362,先進光,-561.783,-555.002,0.0,-555.002
2026-07-28,3363,上詮,-161.748,-136.923,0.0,-136.923
2026-07-28,3372,典範,-180.535,-181.15,0.0,-181.15
2026-07-28,3373,熱映,10.0,10.742,0.0,10.742
2026-07-28,3374,精材,614.857,465.371,0.0,465.371
2026-07-28,3376,新日興,73.012,0.0,-7.1,65.912
2026-07-28,3379,彬台,15.0,15.0,0.0,15.0
2026-07-28,3380,明泰,-1007.296,1.0,-1115.598,-2121.894
2026-07-28,3388,崇越電,-32.11,-34.682,0.0,-34.682
2026-07-28,3390,旭軟,-106.064,-107.064,0.0,-107.064
2026-07-28,3402,漢科,-389.6,-415.971,0.0,-415.971
2026-07-28,3406,玉晶光,-146.441,-10.0,-210.413,-366.854
2026-07-28,3413,京鼎,-224.697,0.0,-456.161,-680.858
2026-07-28,3416,融程電,-62.501,0.0,-67.525,-130.026
2026-07-28,3419,譁裕,-83.0,0.0,-81.0,-164.0
2026-07-28,3430,奇鈦科,53.002,52.811,0.0,52.811
2026-07-28,3432,台端,4.532,0.0,4.532,9.064
2026-07-28,3434,哲固,-16.0,-15.986,0.0,-15.986
2026-07-28,3437,榮創,-59.0,0.0,-59.0,-118.0
2026-07-28,3438,類比科,7.0,6.975,0.0,6.975
2026-07-28,3441,聯一光,615.913,615.962,0.0,615.962
2026-07-28,3443,創意,177.553,154.015,188.307,519.875
2026-07-28,3444,利機,83.0,81.723,0.0,81.723
2026-07-28,3447,展達,27.0,0.0,29.0,56.0
2026-07-28,3450,聯鈞,957.817,193.0,817.237,1968.054
2026-07-28,3455,由田,504.397,369.154,0.0,369.154
2026-07-28,3465,進泰電子,-3.0,-3.0,0.0,-3.0
2026-07-28,3466,德晉,30.093,30.15,0.0,30.15
2026-07-28,3467,台灣精材,9.0,9.0,0.0,9.0
2026-07-28,3479,安勤,191.729,175.785,0.0,175.785
2026-07-28,3481,群創,42096.43,174.0,40523.06,82793.48999999999
2026-07-28,3483,力致,6.974,4.896,0.0,4.896
2026-07-28,3484,崧騰,-88.0,-88.812,0.0,-88.812
2026-07-28,3485,敘豐,20.0,19.954,0.0,19.954
2026-07-28,3489,森寶,5.002,5.002,0.0,5.002
2026-07-28,3490,單井,-247.0,-247.237,0.0,-247.237
2026-07-28,3491,昇達科,81.875,86.105,0.0,86.105
2026-07-28,3492,長盛,1.0,1.0,0.0,1.0
2026-07-28,3494,誠研,-9.0,0.0,-9.0,-18.0
2026-07-28,3498,陽程,158.448,45.633,0.0,45.633
2026-07-28,3499,環天科,-18.0,-18.009,0.0,-18.009
2026-07-28,3501,維熹,-69.78,0.0,-95.78,-165.56
2026-07-28,3504,揚明光,-548.0,0.0,-455.914,-1003.914
2026-07-28,3508,位速,-8.0,-8.0,0.0,-8.0
2026-07-28,3511,矽瑪,-61.0,-61.06,0.0,-61.06
2026-07-28,3512,皇龍,-7.0,-7.31,0.0,-7.31
2026-07-28,3515,華擎,-116.8,0.0,-109.044,-225.844
2026-07-28,3516,亞帝歐,-21.0,-20.391,0.0,-20.391
2026-07-28,3518,柏騰,-10.9,0.0,-38.9,-49.8
2026-07-28,3520,華盈,-22.142,-22.142,0.0,-22.142
2026-07-28,3521,台鋼建設,0.0,0.0,0.0,0.0
2026-07-28,3522,御嵿,47.0,46.765,0.0,46.765
2026-07-28,3523,迎輝,13.0,16.0,0.0,16.0
2026-07-28,3526,凡甲,-117.538,-142.788,0.0,-142.788
2026-07-28,3527,聚積,-61.0,-61.499,0.0,-61.499
2026-07-28,3528,安馳,-77.861,0.0,-72.401,-150.262
2026-07-28,3529,力旺,50.747,151.808,0.0,151.808
2026-07-28,3530,晶相光,-73.0,0.0,-67.122,-140.122
2026-07-28,3531,先益,0.0,5.0,0.0,5.0
2026-07-28,3532,台勝科,1074.89,-755.0,1142.396,1462.286
2026-07-28,3533,嘉澤,70.739,-161.397,76.929,-13.728999999999983
2026-07-28,3535,晶彩科,380.926,0.0,380.27,761.1959999999999
2026-07-28,3537,堡達,53.88,59.347,0.0,59.347
2026-07-28,3540,曜越,64.0,57.024,0.0,57.024
2026-07-28,3541,西柏,-2.0,-2.049,0.0,-2.049
2026-07-28,3543,州巧,-79.232,0.0,-79.232,-158.464
2026-07-28,3545,敦泰,-112.071,6.0,-89.285,-195.356
2026-07-28,3546,宇峻,13.38,12.48,0.0,12.48
2026-07-28,3548,兆利,-25.0,-32.943,0.0,-32.943
2026-07-28,3550,聯穎,76.94,0.0,76.94,153.88
2026-07-28,3551,世禾,-157.473,-192.663,0.0,-192.663
2026-07-28,3552,同致,9.0,9.0,0.0,9.0
2026-07-28,3555,博士旺,-2.032,-1.886,0.0,-1.886
2026-07-28,3556,禾瑞亞,-6.792,-6.645,0.0,-6.645
2026-07-28,3557,嘉威,1.0,0.0,-1.0,0.0
2026-07-28,3558,神準,22.262,21.641,0.0,21.641
2026-07-28,3563,牧德,74.038,0.0,34.504,108.542
2026-07-28,3564,其陽,-1.0,-31.408,0.0,-31.408
2026-07-28,3567,逸昌,-20.0,-19.884,0.0,-19.884
2026-07-28,3570,大塚,11.0,11.0,0.0,11.0
2026-07-28,3576,聯合再生,-214.647,0.0,-204.647,-419.294
2026-07-28,3577,泓格,137.929,76.54,0.0,76.54
2026-07-28,3580,友威科,88.817,89.279,0.0,89.279
2026-07-28,3581,博磊,169.0,169.655,0.0,169.655
2026-07-28,3583,辛耘,117.239,-26.0,70.921,162.16000000000005
2026-07-28,3587,閎康,111.284,99.324,0.0,99.324
2026-07-28,3588,通嘉,-70.171,0.0,-63.727,-133.898
2026-07-28,3591,艾笛森,68.498,0.0,40.344,108.842
2026-07-28,3592,瑞鼎,-112.015,0.0,-113.407,-225.422
2026-07-28,3594,磐儀,-141.9,-189.733,0.0,-189.733
2026-07-28,3596,智易,-86.226,0.0,-122.464,-208.69
2026-07-28,3597,映興,1.0,-0.8,0.0,-0.8
2026-07-28,3605,宏致,1195.727,0.0,833.279,2029.006
2026-07-28,3607,谷崧,-87.0,0.0,-3.0,-90.0
2026-07-28,3609,三一東林,31.0,31.0,0.0,31.0
2026-07-28,3611,鼎翰,9.729,9.729,0.0,9.729
2026-07-28,3615,安可,403.0,402.572,0.0,402.572
2026-07-28,3617,碩天,3.921,0.0,-15.975,-12.054
2026-07-28,3622,洋華,-124.0,0.0,-123.684,-247.684
2026-07-28,3623,富晶通,-7.0,-7.0,0.0,-7.0
2026-07-28,3624,光頡,265.327,166.303,0.0,166.303
2026-07-28,3625,西勝,-40.0,-40.0,0.0,-40.0
2026-07-28,3628,盈正,-72.0,-74.131,0.0,-74.131
2026-07-28,3630,新鉅科,-298.0,-305.816,0.0,-305.816
2026-07-28,3631,晟楠,0.0,0.0,0.0,0.0
2026-07-28,3645,達邁,447.856,0.0,372.448,820.304
2026-07-28,3652,精聯,13.2,0.0,77.2,90.4
2026-07-28,3653,健策,-394.928,401.016,-382.094,-376.006
2026-07-28,3661,世芯-KY,-349.365,0.314,-415.667,-764.718
2026-07-28,3663,鑫科,28.01,8.861,0.0,8.861
2026-07-28,3665,貿聯-KY,-558.839,904.033,-457.879,-112.68500000000006
2026-07-28,3666,光耀,-4.0,-3.997,0.0,-3.997
2026-07-28,3669,圓展,321.67,0.0,315.67,637.34
2026-07-28,3672,康聯訊,1.0,7.05,0.0,7.05
2026-07-28,3673,TPK-KY,1188.279,0.0,836.101,2024.38
2026-07-28,3675,德微,34.731,57.218,0.0,57.218
2026-07-28,3679,新至陞,13.0,-0.963,15.0,27.037
2026-07-28,3680,家登,-130.628,-207.11,0.0,-207.11
2026-07-28,3684,榮昌,1.0,1.0,0.0,1.0
2026-07-28,3685,元創精密,-42.0,-35.0,0.0,-35.0
2026-07-28,3686,達能,-29.0,0.0,-11.0,-40.0
2026-07-28,3687,歐買尬,-13.0,-14.004,0.0,-14.004
2026-07-28,3689,湧德,-346.95,-358.771,0.0,-358.771
2026-07-28,3691,碩禾,188.0,250.837,0.0,250.837
2026-07-28,3693,營邦,79.42,40.243,0.0,40.243
2026-07-28,3694,海華,-325.253,0.0,-355.219,-680.472
2026-07-28,3701,大眾控,81.042,0.0,75.65,156.692
2026-07-28,3702,大聯大,-1101.292,61.0,-676.16,-1716.4519999999998
2026-07-28,3703,欣陸,161.0,1.0,165.0,327.0
2026-07-28,3704,合勤控,-447.327,0.0,-463.329,-910.656
2026-07-28,3705,永信,40.0,0.0,88.0,128.0
2026-07-28,3706,神達,-2285.792,1139.0,-3054.456,-4201.248
2026-07-28,3707,漢磊,147.395,122.194,0.0,122.194
2026-07-28,3708,上緯投控,-240.5,1.0,-485.99,-725.49
2026-07-28,3709,鑫聯大投控,130.0,-3.379,0.0,-3.379
2026-07-28,3710,連展投控,-13.0,-13.0,0.0,-13.0
2026-07-28,3711,日月光投控,-3421.332,174.638,-1497.114,-4743.808
2026-07-28,3712,永崴投控,-392.68,0.0,-408.68,-801.36
2026-07-28,3713,新晶投控,-1.0,-1.165,0.0,-1.165
